# Citry v1 beta Stage 0 change ledger
# Baseline: B0-20260723T132129Z-53aec721
# Snapshot command: git -c core.quotepath=false status --porcelain=v1 --untracked-files=all
# provisional_path_class is derived from path/status only and must be verified in later stages.
status	path	tracked_state	size_bytes	provisional_path_class	ownership_state	baseline
??	docs_site/tests/test_bootstrap.py	untracked	6939	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_caching_docs.py	untracked	1325	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_cli.py	untracked	6607	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_content_render.py	untracked	5254	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_content_snapshot.py	untracked	5204	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_crossrefs.py	untracked	3311	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_events_migration_examples.py	untracked	2598	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_frontmatter.py	untracked	4838	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_git_metadata.py	untracked	4773	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_guards.py	untracked	10444	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_inventory.py	untracked	5471	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_links.py	untracked	2576	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_llms.py	untracked	2295	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_minify.py	untracked	2098	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_pagefind.py	untracked	944	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_paths.py	untracked	803	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_people_generator.py	untracked	2837	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_redirects.py	untracked	1225	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_reference.py	untracked	2011	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_reference_enrichers.py	untracked	7079	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_reference_pages.py	untracked	5020	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_release_notes.py	untracked	10703	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_search.py	untracked	1872	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_seo.py	untracked	4945	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_social_cards.py	untracked	5036	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_static_deps.py	untracked	803	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_versioning.py	untracked	4770	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_versions_guards.py	untracked	10171	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/toc.py	untracked	5243	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/util.py	untracked	855	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/versioning.py	untracked	9405	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/versions/versions.json	untracked	3	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	old-chk.zip	untracked	66921766	binary_or_reference	unassigned	B0-20260723T132129Z-53aec721
??	old-djc.zip	untracked	250044481	binary_or_reference	unassigned	B0-20260723T132129Z-53aec721
??	old-vuetify.zip	untracked	24333931	binary_or_reference	unassigned	B0-20260723T132129Z-53aec721
??	package.json	untracked	350	manifest_or_lock	unassigned	B0-20260723T132129Z-53aec721
??	packages/js/citry-client/README.md	untracked	2907	documentation	unassigned	B0-20260723T132129Z-53aec721
??	packages/js/citry-client/biome.jsonc	untracked	1955	unclassified	unassigned	B0-20260723T132129Z-53aec721
??	packages/js/citry-client/package.json	untracked	1178	manifest_or_lock	unassigned	B0-20260723T132129Z-53aec721
??	packages/js/citry-client/src/alpine.d.ts	untracked	4915	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/js/citry-client/src/citry-events.ts	untracked	261281	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/js/citry-client/test/canary.test.mjs	untracked	10191	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/js/citry-client/tsconfig.json	untracked	686	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/client_graph/v1/fixtures/README.md	untracked	275	documentation	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/client_graph/v1/fixtures/minimal.manifest.json	untracked	538	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/client_graph/v1/manifest.schema.json	untracked	7811	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/client_graph/v1/spec.md	untracked	5943	unclassified	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/client_graph/v1/validate.py	untracked	22108	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/README.md	untracked	997	documentation	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/call.schema.json	untracked	3399	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/descriptor.schema.json	untracked	2121	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/README.md	untracked	7172	documentation	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/baseline_swap.call.json	untracked	356	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/baseline_swap.result.json	untracked	979	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/batch_two.call.json	untracked	547	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/batch_two.result.json	untracked	1135	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/data_only.call.json	untracked	193	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/data_only.result.json	untracked	240	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_conflict.call.json	untracked	199	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_conflict.result.json	untracked	239	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_csrf_failed.call.json	untracked	342	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_csrf_failed.result.json	untracked	280	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_forbidden.call.json	untracked	386	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_forbidden.result.json	untracked	261	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_generic.call.json	untracked	198	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_generic.result.json	untracked	235	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_handler_error.call.json	untracked	340	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_handler_error.result.json	untracked	267	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_invalid_args.call.json	untracked	340	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_invalid_args.result.json	untracked	363	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_invalid_state.call.json	untracked	256	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_invalid_state.result.json	untracked	282	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_not_found.call.json	untracked	200	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_not_found.result.json	untracked	241	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_payload_too_large.call.json	untracked	2095	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_payload_too_large.result.json	untracked	3219	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_protocol_mismatch.call.json	untracked	207	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_protocol_mismatch.result.json	untracked	301	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_stale_state.call.json	untracked	342	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_stale_state.result.json	untracked	304	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_unknown_component.call.json	untracked	183	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_unknown_component.result.json	untracked	287	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_unknown_event.call.json	untracked	340	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/error_unknown_event.result.json	untracked	263	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/happy_render.call.json	untracked	432	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/happy_render.result.json	untracked	976	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/history.call.json	untracked	166	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/history.result.json	untracked	405	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/index.json	untracked	3976	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/rename_coerce.call.json	untracked	461	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/fixtures/rename_coerce.result.json	untracked	718	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/result.schema.json	untracked	10425	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/spec.md	untracked	30507	unclassified	unassigned	B0-20260723T132129Z-53aec721
??	packages/protocol/events/v1/validate.py	untracked	14578	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/_class_introspection.py	untracked	1876	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/_component_introspection.py	untracked	9606	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/_schema_introspection.py	untracked	16433	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/client_directives.py	untracked	4226	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/commands/inspect.py	untracked	803	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/components/cache.py	untracked	1498	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/cache/__init__.py	untracked	417	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/cache/_introspection.py	untracked	2955	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/cache/artifact.py	untracked	27464	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/cache/config.py	untracked	4956	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/cache/errors.py	untracked	1963	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/cache/extension.py	untracked	24202	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/cache/keys.py	untracked	16009	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/cache/limits.py	untracked	1428	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/cache/replay.py	untracked	85306	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/debug.py	untracked	11732	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/__init__.py	untracked	2462	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/_introspection.py	untracked	7700	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/actions.py	untracked	17388	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/bindings.py	untracked	43591	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/cache.py	untracked	9047	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/client/citry-events.js	untracked	267719	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/codecs.py	untracked	19128	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/config.py	untracked	2793	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/csrf.py	untracked	5707	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/dispatcher.py	untracked	54129	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/emission.py	untracked	15327	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/errors.py	untracked	6185	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/extension.py	untracked	30393	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/files.py	untracked	4347	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/handlers.py	untracked	25885	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/openapi.py	untracked	26898	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/results.py	untracked	16510	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/routes.py	untracked	25005	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/schemas.py	untracked	25997	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/state.py	untracked	11713	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/tokens.py	untracked	35711	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ext/events/view_events.py	untracked	8273	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/introspection.py	untracked	41065	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/lifecycle.py	untracked	4660	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ownership.py	untracked	73348	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/citry/ownership_manifest.py	untracked	34963	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/_djc_tests/__init__.py	untracked	0	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/_djc_tests/test_component_cache.py	untracked	14597	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/_djc_tests/test_django_cache_tag.py	untracked	18486	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/e2e/test_alpine_atomic_morph_e2e.py	untracked	43265	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/e2e/test_alpine_boundary_contract_e2e.py	untracked	29711	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/e2e/test_alpine_conformance_e2e.py	untracked	11670	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/e2e/test_alpine_lifecycle_e2e.py	untracked	25860	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/e2e/test_alpine_root_shapes_e2e.py	untracked	61108	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/e2e/test_alpine_slot_scope_e2e.py	untracked	31667	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/e2e/test_alpine_structural_e2e.py	untracked	40206	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/e2e/test_cache_replay_e2e.py	untracked	10466	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/e2e/test_events_applier_e2e.py	untracked	76627	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/e2e/test_events_bindings_e2e.py	untracked	37703	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/e2e/test_events_client_e2e.py	untracked	52672	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/e2e/test_events_form_submission_port_e2e.py	untracked	4907	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/e2e/test_events_forms_e2e.py	untracked	36704	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/e2e/test_events_fragments_port_e2e.py	untracked	4087	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/e2e/test_events_pitch_e2e.py	untracked	11553	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/e2e/test_events_queue_e2e.py	untracked	53215	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/e2e/test_events_transport_e2e.py	untracked	45785	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/e2e/test_ext_debug_e2e.py	untracked	1835	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/e2e/test_ownership_manifest_e2e.py	untracked	33831	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/e2e/test_runtime_e2e.py	untracked	60169	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_attrs_template.py	untracked	18523	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_client_graph_protocol_package.py	untracked	7588	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_client_performance_payload.py	untracked	2122	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_client_props_contract.py	untracked	11613	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_control_flow_shorthand_errors.py	untracked	1241	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_deps.py	untracked	34807	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_events.py	untracked	67676	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_events_actions.py	untracked	31943	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_events_bindings.py	untracked	36100	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_events_conformance.py	untracked	8964	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_events_dispatch.py	untracked	47897	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_events_django.py	untracked	12710	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_events_emission.py	untracked	18554	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_events_host_parity.py	untracked	13696	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_events_openapi.py	untracked	36591	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_events_protocol_package.py	untracked	7538	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_events_routes.py	untracked	63018	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_events_schemas.py	untracked	38544	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_events_tokens.py	untracked	40745	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_events_typing.py	untracked	2712	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_events_view_events.py	untracked	12676	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_ext_cache.py	untracked	20097	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_ext_cache_artifact.py	untracked	18765	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_ext_cache_component.py	untracked	36877	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_ext_cache_fragment.py	untracked	27367	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_ext_cache_introspection.py	untracked	7371	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_ext_cache_replay.py	untracked	45722	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_ext_debug.py	untracked	22268	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_introspection.py	untracked	110684	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_meta_attrs.py	untracked	12106	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_ownership.py	untracked	53193	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_ownership_manifest.py	untracked	15941	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry/tests/test_template_attr_fragments.py	untracked	2298	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry_core/tests/test_template_parser_nested_diagnostics.py	untracked	1695	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry_ui/LICENSE	untracked	1063	unclassified	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry_ui/README.md	untracked	846	documentation	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry_ui/citry_ui/__init__.py	untracked	541	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry_ui/citry_ui/_registration.py	untracked	8004	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry_ui/citry_ui/assets/button.css	untracked	548	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry_ui/citry_ui/assets/button.html	untracked	98	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry_ui/citry_ui/assets/button.js	untracked	32	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry_ui/citry_ui/py.typed	untracked	1	unclassified	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry_ui/pyproject.toml	untracked	1221	manifest_or_lock	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry_ui/tests/test_registration.py	untracked	10169	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	packages/py/citry_ui/tests/typing_contract.py	untracked	626	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	pnpm-lock.yaml	untracked	20529	manifest_or_lock	unassigned	B0-20260723T132129Z-53aec721
??	pnpm-workspace.yaml	untracked	317	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	scripts/people.py	untracked	6986	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	scripts/vendor_djc_reference.sh	untracked	3885	source_or_config	unassigned	B0-20260723T132129Z-53aec721
